time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
4.4000,131,1,ForestGuardian,True,-2089788878,1.8289,False,5.0000,0.0000,3.5000,-0.1731,2.4241,3.8771
4.4333,132,1,ForestGuardian,True,-2089788878,1.8352,False,5.0000,0.0000,3.5000,-0.1687,2.4944,5.3333
4.4667,133,1,ForestGuardian,True,-2089788878,1.8414,False,5.0000,0.0000,3.5000,-0.1689,2.4949,5.3333
4.5000,134,1,ForestGuardian,True,-2089788878,1.8477,False,5.0000,0.0000,3.5000,-0.1693,2.4952,5.3333
4.5333,135,1,ForestGuardian,True,-2089788878,1.8539,False,5.0000,0.0000,3.5000,-0.1697,2.4954,5.3333
4.5667,136,1,ForestGuardian,True,-2089788878,1.8602,False,5.0000,0.0000,3.5000,-0.1701,2.4954,5.3333
4.6000,137,1,ForestGuardian,True,-2089788878,1.8664,False,5.0000,0.0000,3.5000,-0.1705,2.4951,5.3333
4.6333,138,1,ForestGuardian,True,-2089788878,1.8727,False,5.0000,0.0000,3.5000,-0.1708,2.4946,5.3333
4.6667,139,1,ForestGuardian,True,-2089788878,1.8789,False,5.0000,0.0000,3.5000,-0.1710,2.4940,5.3333
4.7000,140,1,ForestGuardian,True,-2089788878,1.8852,False,5.0000,0.0000,3.5000,-0.1711,2.4934,5.3333
4.7333,141,1,ForestGuardian,True,-2089788878,1.8914,False,5.0000,0.0000,3.5000,-0.1711,2.4926,5.3333
4.7667,142,1,ForestGuardian,True,-2089788878,1.8977,False,5.0000,0.0000,3.5000,-0.1710,2.4916,5.3333
4.8000,143,1,ForestGuardian,True,-2089788878,1.9039,False,5.0000,0.0000,3.5000,-0.1708,2.4904,5.3333
4.8333,144,1,ForestGuardian,True,-2089788878,1.9102,False,5.0000,0.0000,3.5000,-0.1705,2.4890,5.3333
4.8667,145,1,ForestGuardian,True,-2089788878,1.9164,False,5.0000,0.0000,3.5000,-0.1701,2.4876,5.3333
4.9000,146,1,ForestGuardian,True,-2089788878,1.9227,False,5.0000,0.0000,3.5000,-0.1697,2.4862,5.3333
4.9333,147,1,ForestGuardian,True,-2089788878,1.9289,False,5.0000,0.0000,3.5000,-0.1693,2.4849,5.3333
4.9667,148,1,ForestGuardian,True,-2089788878,1.9352,False,5.0000,0.0000,3.5000,-0.1691,2.4837,5.3333
5.0000,149,1,ForestGuardian,True,-2089788878,1.9414,False,5.0000,0.0000,3.5000,-0.1689,2.4824,5.3333
5.0333,150,1,ForestGuardian,True,-2089788878,1.9477,False,5.0000,0.0000,3.5000,-0.1687,2.4811,5.3333
5.0667,151,1,ForestGuardian,True,-2089788878,1.9539,True,5.0000,0.0000,3.2921,-0.1683,2.5267,5.3333
