time,tick,state,phase,transition,playback,moveX,moveY,rootX,rootY,rootZ,yaw,leftX,leftY,leftZ,rightX,rightY,rightZ,hipsYaw,turnPhase,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ
1.666667,49,RelaxedIdle_v5,0.180320,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,148.753600,0.000000,5.234097,0.421669,5.115991,4.885056,0.396552,4.878899
1.700000,50,RelaxedIdle_v5,0.184000,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,149.094100,0.000000,5.238213,0.423669,5.122766,4.886898,0.400049,4.892532
1.733333,51,RelaxedIdle_v5,0.187680,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810525,149.441200,0.000000,5.243599,0.424937,5.128427,4.889169,0.402469,4.905763
1.766667,52,RelaxedIdle_v5,0.191360,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810525,149.797500,0.000000,5.250617,0.425276,5.132472,4.892153,0.403491,4.917203
1.800000,53,RelaxedIdle_v5,0.195040,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.165700,0.000000,5.259276,0.424618,5.134846,4.896242,0.402928,4.925478
1.833333,54,RelaxedIdle_v5,0.198720,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810524,150.452700,0.000000,5.269407,0.422844,5.135416,4.901855,0.400591,4.929170
1.866667,55,RelaxedIdle_v5,0.202400,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,150.579700,0.000000,5.280124,0.420151,5.134682,4.908517,0.396910,4.928985
1.900000,56,RelaxedIdle_v5,0.206080,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810524,150.570300,0.000000,5.290532,0.416749,5.132811,4.915600,0.392257,4.925781
1.933333,57,RelaxedIdle_v5,0.209760,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810524,150.447200,0.000000,5.299882,0.413018,5.130256,4.922565,0.386916,4.920307
1.966667,58,RelaxedIdle_v5,0.213440,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,150.233200,0.000000,5.307207,0.409397,5.127026,4.928561,0.381442,4.913267
2.000000,59,RelaxedIdle_v5,0.217120,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,149.951200,0.000000,5.311848,0.406457,5.123583,4.932811,0.376676,4.906004
2.033333,60,RelaxedIdle_v5,0.220800,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,149.623600,0.000000,5.313508,0.404555,5.120141,4.935147,0.372963,4.898852
2.066667,61,RelaxedIdle_v5,0.224480,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,149.273500,0.000000,5.312528,0.403703,5.116869,4.935794,0.370475,4.892471
2.100000,62,RelaxedIdle_v5,0.228160,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,148.923900,0.000000,5.307600,0.404744,5.114688,4.933570,0.370596,4.887942
2.133333,63,RelaxedIdle_v5,0.231840,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,148.611600,0.000000,5.299723,0.407371,5.114231,4.929132,0.373139,4.885994
2.166667,64,RelaxedIdle_v5,0.235520,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810525,148.351800,0.000000,5.289202,0.410786,5.114439,4.922682,0.377343,4.885234
2.200000,65,RelaxedIdle_v5,0.239200,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,148.135700,0.000000,5.276534,0.414308,5.114727,4.914616,0.382322,4.884495
2.233333,66,RelaxedIdle_v5,0.242880,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,147.954600,0.000000,5.262918,0.417739,5.116000,4.905968,0.387484,4.884391
2.266667,67,RelaxedIdle_v5,0.246560,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,147.799500,0.000000,5.249256,0.420594,5.117670,4.897445,0.392130,4.884165
2.300000,68,RelaxedIdle_v5,0.250240,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,147.661100,0.000000,5.236417,0.422568,5.119072,4.889643,0.395760,4.883065
2.333333,69,RelaxedIdle_v5,0.253920,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,147.530300,0.000000,5.225506,0.423698,5.120080,4.883223,0.398077,4.880829
2.366667,70,RelaxedIdle_v5,0.257600,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,147.397800,0.000000,5.216704,0.424087,5.120297,4.878124,0.399157,4.877284
2.400000,71,RelaxedIdle_v5,0.261280,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,147.254100,0.000000,5.211475,0.423780,5.119256,4.875245,0.398601,4.872285
2.433333,72,RelaxedIdle_v5,0.264960,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810524,147.090100,0.000000,5.208795,0.422918,5.116852,4.873804,0.396694,4.865756
2.466667,73,RelaxedIdle_v5,0.268640,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,146.896700,0.000000,5.208632,0.421795,5.113780,4.873698,0.393932,4.859022
2.500000,74,RelaxedIdle_v5,0.272320,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,146.665300,0.000000,5.210779,0.420669,5.110769,4.875003,0.390810,4.853317
2.533333,75,RelaxedIdle_v5,0.276000,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810525,146.459300,0.000000,5.213993,0.419540,5.107908,4.876781,0.387776,4.848603
2.566667,76,RelaxedIdle_v5,0.279680,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,146.342200,0.000000,5.217113,0.418492,5.105421,4.878041,0.385426,4.845037
2.600000,77,RelaxedIdle_v5,0.283360,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,146.306200,0.000000,5.220035,0.417756,5.103819,4.878991,0.384040,4.843198
2.633333,78,RelaxedIdle_v5,0.287040,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,146.343300,0.000000,5.222642,0.417548,5.103552,4.879825,0.383885,4.843666
2.666667,79,RelaxedIdle_v5,0.290720,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,146.445600,0.000000,5.224874,0.418073,5.105077,4.880774,0.385140,4.847040
2.700000,80,RelaxedIdle_v5,0.294400,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810524,146.605500,0.000000,5.226926,0.419249,5.108282,4.882224,0.387494,4.853356
2.733333,81,RelaxedIdle_v5,0.298080,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,146.815600,0.000000,5.228988,0.420868,5.112804,4.883679,0.390726,4.862159
2.766667,82,RelaxedIdle_v5,0.301760,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,147.069200,0.000000,5.231245,0.422606,5.117982,4.884763,0.394303,4.872342
2.800000,83,RelaxedIdle_v5,0.305440,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,147.362400,0.000000,5.233830,0.424235,5.123285,4.885806,0.397635,4.883120
2.833333,84,RelaxedIdle_v5,0.309120,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810525,147.692100,0.000000,5.237658,0.425528,5.128314,4.887435,0.400255,4.894129
2.866667,85,RelaxedIdle_v5,0.312800,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,148.055200,0.000000,5.242165,0.426223,5.132083,4.889250,0.401951,4.903780
2.900000,86,RelaxedIdle_v5,0.316480,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,148.449100,0.000000,5.248069,0.426222,5.134497,4.891875,0.402421,4.911310
2.933333,87,RelaxedIdle_v5,0.320160,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810525,148.870700,0.000000,5.255356,0.425344,5.135109,4.895517,0.401534,4.915742
