time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
0.3333,9,3,ForestGuardian,True,-2089788878,0.8397,False,7.4511,0.0000,3.6241,-0.1689,2.4948,5.3333
0.3417,9,1,ForestGuardian,True,-2089788878,0.4235,False,6.4526,0.0000,5.0000,-0.1647,2.4864,5.3333
0.3417,9,2,ForestGuardian,True,-2089788878,0.9150,False,7.4511,0.0000,6.3759,-0.1702,2.4879,5.3333
0.3417,9,3,ForestGuardian,True,-2089788878,0.8412,False,7.4511,0.0000,3.6241,-0.1689,2.4949,5.3333
0.3500,10,1,ForestGuardian,True,-2089788878,0.4250,False,6.4526,0.0000,5.0000,-0.1648,2.4869,5.3333
0.3500,10,2,ForestGuardian,True,-2089788878,0.9165,False,7.4511,0.0000,6.3759,-0.1701,2.4876,5.3333
0.3500,10,3,ForestGuardian,True,-2089788878,0.8428,False,7.4511,0.0000,3.6241,-0.1690,2.4950,5.3333
0.3583,10,1,ForestGuardian,True,-2089788878,0.4266,False,6.4526,0.0000,5.0000,-0.1649,2.4874,5.3333
0.3583,10,2,ForestGuardian,True,-2089788878,0.9181,False,7.4511,0.0000,6.3759,-0.1700,2.4872,5.3333
0.3583,10,3,ForestGuardian,True,-2089788878,0.8443,False,7.4511,0.0000,3.6241,-0.1691,2.4950,5.3333
0.3667,10,1,ForestGuardian,True,-2089788878,0.4281,False,6.4526,0.0000,5.0000,-0.1650,2.4879,5.3333
0.3667,10,2,ForestGuardian,True,-2089788878,0.9196,False,7.4511,0.0000,6.3759,-0.1699,2.4869,5.3333
0.3667,10,3,ForestGuardian,True,-2089788878,0.8459,False,7.4511,0.0000,3.6241,-0.1692,2.4951,5.3333
0.3750,10,1,ForestGuardian,True,-2089788878,0.4297,False,6.4526,0.0000,5.0000,-0.1651,2.4883,5.3333
0.3750,10,2,ForestGuardian,True,-2089788878,0.9212,False,7.4511,0.0000,6.3759,-0.1698,2.4865,5.3333
0.3750,10,3,ForestGuardian,True,-2089788878,0.8475,False,7.4511,0.0000,3.6241,-0.1693,2.4952,5.3333
0.3833,11,1,ForestGuardian,True,-2089788878,0.4313,False,6.4526,0.0000,5.0000,-0.1651,2.4888,5.3333
0.3833,11,2,ForestGuardian,True,-2089788878,0.9228,False,7.4511,0.0000,6.3759,-0.1697,2.4862,5.3333
0.3833,11,3,ForestGuardian,True,-2089788878,0.8490,False,7.4511,0.0000,3.6241,-0.1693,2.4952,5.3333
0.3917,11,1,ForestGuardian,True,-2089788878,0.4328,False,6.4526,0.0000,5.0000,-0.1652,2.4892,5.3333
0.3917,11,2,ForestGuardian,True,-2089788878,0.9243,False,7.4511,0.0000,6.3759,-0.1696,2.4859,5.3333
0.3917,11,3,ForestGuardian,True,-2089788878,0.8506,False,7.4511,0.0000,3.6241,-0.1694,2.4953,5.3333
0.4000,11,1,ForestGuardian,True,-2089788878,0.4344,False,6.4526,0.0000,5.0000,-0.1653,2.4896,5.3333
0.4000,11,2,ForestGuardian,True,-2089788878,0.9259,False,7.4511,0.0000,6.3759,-0.1695,2.4855,5.3333
0.4000,11,3,ForestGuardian,True,-2089788878,0.8522,False,7.4511,0.0000,3.6241,-0.1695,2.4953,5.3333
0.4083,11,1,ForestGuardian,True,-2089788878,0.4360,False,6.4526,0.0000,5.0000,-0.1654,2.4900,5.3333
0.4083,11,2,ForestGuardian,True,-2089788878,0.9275,False,7.4511,0.0000,6.3759,-0.1694,2.4852,5.3333
0.4083,11,3,ForestGuardian,True,-2089788878,0.8537,False,7.4511,0.0000,3.6241,-0.1696,2.4954,5.3333
0.4167,12,1,ForestGuardian,True,-2089788878,0.4375,False,6.4526,0.0000,5.0000,-0.1655,2.4904,5.3333
0.4167,12,2,ForestGuardian,True,-2089788878,0.9290,False,7.4511,0.0000,6.3759,-0.1693,2.4849,5.3333
0.4167,12,3,ForestGuardian,True,-2089788878,0.8553,False,7.4511,0.0000,3.6241,-0.1697,2.4954,5.3333
0.4250,12,1,ForestGuardian,True,-2089788878,0.4391,False,6.4526,0.0000,5.0000,-0.1655,2.4907,5.3333
0.4250,12,2,ForestGuardian,True,-2089788878,0.9306,False,7.4511,0.0000,6.3759,-0.1693,2.4846,5.3333
0.4250,12,3,ForestGuardian,True,-2089788878,0.8568,False,7.4511,0.0000,3.6241,-0.1698,2.4954,5.3333
0.4333,12,1,ForestGuardian,True,-2089788878,0.4406,False,6.4526,0.0000,5.0000,-0.1656,2.4911,5.3333
0.4333,12,2,ForestGuardian,True,-2089788878,0.9321,False,7.4511,0.0000,6.3759,-0.1692,2.4843,5.3333
0.4333,12,3,ForestGuardian,True,-2089788878,0.8584,False,7.4511,0.0000,3.6241,-0.1699,2.4954,5.3333
0.4417,12,1,ForestGuardian,True,-2089788878,0.4422,False,6.4526,0.0000,5.0000,-0.1657,2.4914,5.3333
0.4417,12,2,ForestGuardian,True,-2089788878,0.9337,False,7.4511,0.0000,6.3759,-0.1691,2.4840,5.3333
0.4417,12,3,ForestGuardian,True,-2089788878,0.8600,False,7.4511,0.0000,3.6241,-0.1701,2.4954,5.3333
0.4500,13,1,ForestGuardian,True,-2089788878,0.4438,False,6.4526,0.0000,5.0000,-0.1657,2.4916,5.3333
0.4500,13,2,ForestGuardian,True,-2089788878,0.9353,False,7.4511,0.0000,6.3759,-0.1691,2.4837,5.3333
0.4500,13,3,ForestGuardian,True,-2089788878,0.8615,False,7.4511,0.0000,3.6241,-0.1702,2.4953,5.3333
0.4583,13,1,ForestGuardian,True,-2089788878,0.4453,False,6.4526,0.0000,5.0000,-0.1658,2.4919,5.3333
0.4583,13,2,ForestGuardian,True,-2089788878,0.9368,False,7.4511,0.0000,6.3759,-0.1691,2.4834,5.3333
0.4583,13,3,ForestGuardian,True,-2089788878,0.8631,False,7.4511,0.0000,3.6241,-0.1703,2.4953,5.3333
0.4667,13,1,ForestGuardian,True,-2089788878,0.4469,False,6.4526,0.0000,5.0000,-0.1659,2.4922,5.3333
0.4667,13,2,ForestGuardian,True,-2089788878,0.9384,False,7.4511,0.0000,6.3759,-0.1690,2.4831,5.3333
0.4667,13,3,ForestGuardian,True,-2089788878,0.8647,False,7.4511,0.0000,3.6241,-0.1704,2.4952,5.3333
0.4750,13,1,ForestGuardian,True,-2089788878,0.4485,False,6.4526,0.0000,5.0000,-0.1659,2.4924,5.3333
0.4750,13,2,ForestGuardian,True,-2089788878,0.9400,False,7.4511,0.0000,6.3759,-0.1690,2.4827,5.3333
0.4750,13,3,ForestGuardian,True,-2089788878,0.8662,False,7.4511,0.0000,3.6241,-0.1705,2.4951,5.3333
0.4833,14,1,ForestGuardian,True,-2089788878,0.4500,False,6.4526,0.0000,5.0000,-0.1660,2.4926,5.3333
0.4833,14,2,ForestGuardian,True,-2089788878,0.9415,False,7.4511,0.0000,6.3759,-0.1689,2.4824,5.3333
0.4833,14,3,ForestGuardian,True,-2089788878,0.8678,False,7.4511,0.0000,3.6241,-0.1705,2.4950,5.3333
0.4917,14,1,ForestGuardian,True,-2089788878,0.4516,False,6.4526,0.0000,5.0000,-0.1660,2.4928,5.3333
0.4917,14,2,ForestGuardian,True,-2089788878,0.9431,False,7.4511,0.0000,6.3759,-0.1689,2.4821,5.3333
0.4917,14,3,ForestGuardian,True,-2089788878,0.8693,False,7.4511,0.0000,3.6241,-0.1706,2.4949,5.3333
0.5000,14,1,ForestGuardian,True,-2089788878,0.4531,False,6.4526,0.0000,5.0000,-0.1661,2.4930,5.3333
0.5000,14,2,ForestGuardian,True,-2089788878,0.9446,False,7.4511,0.0000,6.3759,-0.1688,2.4818,5.3333
0.5000,14,3,ForestGuardian,True,-2089788878,0.8709,False,7.4511,0.0000,3.6241,-0.1707,2.4948,5.3333
0.5083,14,1,ForestGuardian,True,-2089788878,0.4547,False,6.4526,0.0000,5.0000,-0.1661,2.4932,5.3333
0.5083,14,2,ForestGuardian,True,-2089788878,0.9462,False,7.4511,0.0000,6.3759,-0.1687,2.4814,5.3333
0.5083,14,3,ForestGuardian,True,-2089788878,0.8725,False,7.4511,0.0000,3.6241,-0.1707,2.4946,5.3333
0.5167,15,1,ForestGuardian,True,-2089788878,0.4563,False,6.4526,0.0000,5.0000,-0.1662,2.4934,5.3333
0.5167,15,2,ForestGuardian,True,-2089788878,0.9478,False,7.4511,0.0000,6.3759,-0.1687,2.4811,5.3333
0.5167,15,3,ForestGuardian,True,-2089788878,0.8740,False,7.4511,0.0000,3.6241,-0.1708,2.4945,5.3333
0.5250,15,1,ForestGuardian,True,-2089788878,0.4578,False,6.4526,0.0000,5.0000,-0.1662,2.4936,5.3333
0.5250,15,2,ForestGuardian,True,-2089788878,0.9493,False,7.4511,0.0000,6.3759,-0.1686,2.4807,5.3333
0.5250,15,3,ForestGuardian,True,-2089788878,0.8756,False,7.4511,0.0000,3.6241,-0.1709,2.4943,5.3333
0.5333,15,1,ForestGuardian,True,-2089788878,0.4594,False,6.4526,0.0000,5.0000,-0.1662,2.4938,5.3333
0.5333,15,2,ForestGuardian,True,-2089788878,0.9509,False,7.4511,0.0000,6.3759,-0.1685,2.4804,5.3333
0.5333,15,3,ForestGuardian,True,-2089788878,0.8772,False,7.4511,0.0000,3.6241,-0.1709,2.4942,5.3333
0.5417,15,1,ForestGuardian,True,-2089788878,0.4610,False,6.4526,0.0000,5.0000,-0.1663,2.4940,5.3333
0.5417,15,2,ForestGuardian,True,-2089788878,0.9525,False,7.4511,0.0000,6.3759,-0.1684,2.4800,5.3333
